home_score,away_score,home_team,away_team,date,win_score,lost_score
28,24,UCLA,Stanford,1998-10-31T00:00:00.000Z,28,24
17,49,San José State,Utah,1998-10-31T00:00:00.000Z,49,17
36,33,Vanderbilt,Duke,1998-10-31T00:00:00.000Z,36,33
17,38,Wake Forest,Virginia,1998-10-31T00:00:00.000Z,38,17
27,13,Virginia Tech,West Virginia,1998-10-31T00:00:00.000Z,27,13
23,48,Kent State,Western Michigan,1998-10-31T00:00:00.000Z,48,23
27,34,TCU,Wyoming,1998-10-31T00:00:00.000Z,34,27
31,34,East Carolina,Houston,1998-10-31T00:00:00.000Z,34,31
21,24,Cincinnati,East Carolina,1998-11-05T00:00:00.000Z,24,21
46,21,BYU,New Mexico,1998-11-07T00:00:00.000Z,46,21
58,21,Bowling Green,Akron,1998-11-07T00:00:00.000Z,58,21
51,55,New Mexico State,Boise State,1998-11-07T00:00:00.000Z,55,51
10,6,Auburn,UCF,1998-11-07T00:00:00.000Z,10,6
55,22,Arizona State,California,1998-11-07T00:00:00.000Z,55,22
41,7,Arizona,Washington State,1998-11-07T00:00:00.000Z,41,7
16,22,LSU,Alabama,1998-11-07T00:00:00.000Z,22,16
7,35,Army,Air Force,1998-11-07T00:00:00.000Z,35,7
34,0,Arkansas,Ole Miss,1998-11-07T00:00:00.000Z,34,0
31,41,Memphis,Tulane,1998-11-07T00:00:00.000Z,41,31
13,45,Vanderbilt,Florida,1998-11-07T00:00:00.000Z,45,13
45,14,Florida State,Virginia,1998-11-07T00:00:00.000Z,45,14
31,16,Illinois,Indiana,1998-11-07T00:00:00.000Z,31,16
23,14,Kansas,North Texas,1998-11-07T00:00:00.000Z,23,14
6,49,Baylor,Kansas State,1998-11-07T00:00:00.000Z,49,6
37,35,Kentucky,Mississippi State,1998-11-07T00:00:00.000Z,37,35
21,69,Arkansas State,Louisiana Tech,1998-11-07T00:00:00.000Z,69,21
34,24,Louisiana Monroe,Louisiana,1998-11-07T00:00:00.000Z,34,24
28,0,Marshall,Central Michigan,1998-11-07T00:00:00.000Z,28,0
10,41,Northern Illinois,Miami (OH),1998-11-07T00:00:00.000Z,41,10
27,0,Michigan,Penn State,1998-11-07T00:00:00.000Z,27,0
24,28,Ohio State,Michigan State,1998-11-07T00:00:00.000Z,28,24
38,14,Missouri,Colorado,1998-11-07T00:00:00.000Z,38,14
7,42,Iowa State,Nebraska,1998-11-07T00:00:00.000Z,42,7
21,26,Utah State,Nevada,1998-11-07T00:00:00.000Z,26,21
24,13,North Carolina,Maryland,1998-11-07T00:00:00.000Z,24,13
38,27,NC State,Wake Forest,1998-11-07T00:00:00.000Z,38,27
26,31,Boston College,Notre Dame,1998-11-07T00:00:00.000Z,31,26
49,21,Ohio,Eastern Michigan,1998-11-07T00:00:00.000Z,49,21
27,22,Oregon,Washington,1998-11-07T00:00:00.000Z,27,22
21,56,Northwestern,Purdue,1998-11-07T00:00:00.000Z,56,21
12,14,TCU,Rice,1998-11-07T00:00:00.000Z,14,12
33,36,Navy,Rutgers,1998-11-07T00:00:00.000Z,36,33
10,0,San Diego State,Fresno State,1998-11-07T00:00:00.000Z,10,0
17,45,Hawai'i,San José State,1998-11-07T00:00:00.000Z,45,17
9,34,Stanford,USC,1998-11-07T00:00:00.000Z,34,9
33,3,SMU,Tulsa,1998-11-07T00:00:00.000Z,33,3
15,21,Houston,Southern Mississippi,1998-11-07T00:00:00.000Z,21,15
33,34,Pittsburgh,Temple,1998-11-07T00:00:00.000Z,34,33
37,13,Tennessee,UAB,1998-11-07T00:00:00.000Z,37,13
37,34,Texas,Oklahoma State,1998-11-07T00:00:00.000Z,37,34
29,0,Texas A&M,Oklahoma,1998-11-07T00:00:00.000Z,29,0
34,41,Oregon State,UCLA,1998-11-07T00:00:00.000Z,41,34
34,27,Utah,UTEP,1998-11-07T00:00:00.000Z,34,27
35,28,West Virginia,Syracuse,1998-11-07T00:00:00.000Z,35,28
23,24,Ball State,Western Michigan,1998-11-07T00:00:00.000Z,24,23
26,7,Wisconsin,Minnesota,1998-11-07T00:00:00.000Z,26,7
19,27,Colorado State,Wyoming,1998-11-07T00:00:00.000Z,27,19
21,24,Clemson,Georgia Tech,1998-11-12T00:00:00.000Z,24,21
7,17,Tulsa,TCU,1998-11-14T00:00:00.000Z,17,7
42,35,Texas Tech,Texas,1998-11-14T00:00:00.000Z,42,35
17,14,Toledo,Central Michigan,1998-11-14T00:00:00.000Z,17,14
35,49,Army,Tulane,1998-11-14T00:00:00.000Z,49,35
24,36,Washington,UCLA,1998-11-14T00:00:00.000Z,36,24
7,41,New Mexico,Utah,1998-11-14T00:00:00.000Z,41,7
44,43,Cincinnati,Houston,1998-11-14T00:00:00.000Z,44,43
27,10,Michigan,Wisconsin,1998-11-14T00:00:00.000Z,27,10
26,14,Mississippi State,Alabama,1998-11-14T00:00:00.000Z,26,14
23,27,California,Arizona,1998-11-14T00:00:00.000Z,27,23
24,21,Akron,Eastern Michigan,1998-11-14T00:00:00.000Z,24,21
0,30,Navy,Notre Dame,1998-11-14T00:00:00.000Z,30,0
28,12,Ohio,Northern Illinois,1998-11-14T00:00:00.000Z,28,12
14,45,Iowa,Ohio State,1998-11-14T00:00:00.000Z,45,14
16,28,Baylor,Oklahoma,1998-11-14T00:00:00.000Z,28,16
15,23,Pittsburgh,Boston College,1998-11-14T00:00:00.000Z,23,15
3,10,Wyoming,Air Force,1998-11-14T00:00:00.000Z,10,3
17,13,Arkansas State,Louisiana Monroe,1998-11-14T00:00:00.000Z,17,13
28,24,Tennessee,Arkansas,1998-11-14T00:00:00.000Z,28,24
44,20,Oklahoma State,Louisiana,1998-11-14T00:00:00.000Z,44,20
51,19,Oregon,Arizona State,1998-11-14T00:00:00.000Z,51,19
26,17,UAB,Middle Tennessee,1998-11-14T00:00:00.000Z,26,17
63,0,Nevada,Cal Poly,1998-11-14T00:00:00.000Z,63,0
41,10,Penn State,Northwestern,1998-11-14T00:00:00.000Z,41,10
24,25,Michigan State,Purdue,1998-11-14T00:00:00.000Z,25,24
38,16,Rice,UNLV,1998-11-14T00:00:00.000Z,38,16
6,34,San José State,San Diego State,1998-11-14T00:00:00.000Z,34,6
45,3,Southern Mississippi,Memphis,1998-11-14T00:00:00.000Z,45,3
38,28,Stanford,Washington State,1998-11-14T00:00:00.000Z,38,28
28,26,Syracuse,Virginia Tech,1998-11-14T00:00:00.000Z,28,26
28,27,Utah State,North Texas,1998-11-14T00:00:00.000Z,28,27
30,13,Virginia,North Carolina,1998-11-14T00:00:00.000Z,30,13
14,28,Rutgers,West Virginia,1998-11-14T00:00:00.000Z,28,14
56,27,Western Michigan,Bowling Green,1998-11-14T00:00:00.000Z,56,27
14,31,UTEP,BYU,1998-11-14T00:00:00.000Z,31,14
37,14,UCF,Ball State,1998-11-14T00:00:00.000Z,37,14
17,14,Texas A&M,Missouri,1998-11-14T00:00:00.000Z,17,14
37,8,Colorado,Iowa State,1998-11-14T00:00:00.000Z,37,8
10,32,SMU,Colorado State,1998-11-14T00:00:00.000Z,32,10
33,14,Florida,South Carolina,1998-11-14T00:00:00.000Z,33,14
7,24,Wake Forest,Florida State,1998-11-14T00:00:00.000Z,24,7
51,12,Fresno State,Hawai'i,1998-11-14T00:00:00.000Z,51,12
17,28,Auburn,Georgia,1998-11-14T00:00:00.000Z,28,17
36,32,Idaho,New Mexico State,1998-11-14T00:00:00.000Z,36,32
20,19,Indiana,Minnesota,1998-11-14T00:00:00.000Z,20,19
40,30,Kansas State,Nebraska,1998-11-14T00:00:00.000Z,40,30
55,17,Kentucky,Vanderbilt,1998-11-14T00:00:00.000Z,55,17
45,63,East Carolina,Louisville,1998-11-14T00:00:00.000Z,63,45
25,42,Duke,Maryland,1998-11-14T00:00:00.000Z,42,25
7,42,Temple,Miami,1998-11-14T00:00:00.000Z,42,7
56,0,Miami (OH),Kent State,1998-11-14T00:00:00.000Z,56,0
38,10,Miami,Pittsburgh,1998-11-19T00:00:00.000Z,38,10
24,10,Oklahoma State,Baylor,1998-11-21T00:00:00.000Z,24,10
38,24,Louisiana,Western Kentucky,1998-11-21T00:00:00.000Z,38,24
48,17,UAB,UT Martin,1998-11-21T00:00:00.000Z,48,17
24,26,Utah,BYU,1998-11-21T00:00:00.000Z,26,24
22,16,Air Force,Rice,1998-11-21T00:00:00.000Z,22,16
23,34,Northern Illinois,Bowling Green,1998-11-21T00:00:00.000Z,34,23
29,27,Marshall,Wofford,1998-11-21T00:00:00.000Z,29,27
43,27,Louisiana Monroe,Portland State,1998-11-21T00:00:00.000Z,43,27
7,51,Arkansas State,Cincinnati,1998-11-21T00:00:00.000Z,51,7
31,21,Central Michigan,Ball State,1998-11-21T00:00:00.000Z,31,21
38,6,UCF,New Mexico,1998-11-21T00:00:00.000Z,38,6
49,7,Minnesota,Iowa,1998-11-21T00:00:00.000Z,49,7
22,21,Mississippi State,Arkansas,1998-11-21T00:00:00.000Z,22,21
6,28,Duke,North Carolina,1998-11-21T00:00:00.000Z,28,6
21,35,Maryland,NC State,1998-11-21T00:00:00.000Z,35,21
19,11,North Texas,New Mexico State,1998-11-21T00:00:00.000Z,19,11
21,47,Hawai'i,Northwestern,1998-11-21T00:00:00.000Z,47,21
39,36,Notre Dame,LSU,1998-11-21T00:00:00.000Z,39,36
21,31,Kent State,Ohio,1998-11-21T00:00:00.000Z,31,21
31,16,Ohio State,Michigan,1998-11-21T00:00:00.000Z,31,16
31,17,Alabama,Auburn,1998-11-21T00:00:00.000Z,31,17
20,17,Oklahoma,Texas Tech,1998-11-21T00:00:00.000Z,20,17
14,20,Akron,Miami (OH),1998-11-21T00:00:00.000Z,20,14
44,41,Oregon State,Oregon,1998-11-21T00:00:00.000Z,44,41
34,17,UCLA,USC,1998-11-21T00:00:00.000Z,34,17
47,7,Virginia Tech,Rutgers,1998-11-21T00:00:00.000Z,47,7
9,16,Washington State,Washington,1998-11-21T00:00:00.000Z,16,9
35,10,West Virginia,Boston College,1998-11-21T00:00:00.000Z,35,10
24,3,Wisconsin,Penn State,1998-11-21T00:00:00.000Z,24,3
28,19,Clemson,South Carolina,1998-11-21T00:00:00.000Z,28,19
31,34,Memphis,East Carolina,1998-11-21T00:00:00.000Z,34,31
10,7,Eastern Michigan,Toledo,1998-11-21T00:00:00.000Z,10,7
23,12,Florida State,Florida,1998-11-21T00:00:00.000Z,23,12
24,21,Fresno State,San José State,1998-11-21T00:00:00.000Z,24,21
24,17,Georgia,Ole Miss,1998-11-21T00:00:00.000Z,24,17
63,35,Georgia Tech,Wake Forest,1998-11-21T00:00:00.000Z,63,35
35,36,Boise State,Idaho,1998-11-21T00:00:00.000Z,36,35
23,20,Iowa State,Kansas,1998-11-21T00:00:00.000Z,23,20
25,31,Missouri,Kansas State,1998-11-21T00:00:00.000Z,31,25
35,23,Louisville,Army,1998-11-21T00:00:00.000Z,35,23
41,9,Michigan State,Illinois,1998-11-21T00:00:00.000Z,41,9
52,7,Purdue,Indiana,1998-11-21T00:00:00.000Z,52,7
34,29,San Diego State,UTEP,1998-11-21T00:00:00.000Z,34,29
11,24,Navy,SMU,1998-11-21T00:00:00.000Z,24,11
28,55,Nevada,Southern Mississippi,1998-11-21T00:00:00.000Z,55,28
3,10,California,Stanford,1998-11-21T00:00:00.000Z,10,3
7,38,Temple,Syracuse,1998-11-21T00:00:00.000Z,38,7
59,21,Tennessee,Kentucky,1998-11-21T00:00:00.000Z,59,21
18,41,UNLV,TCU,1998-11-21T00:00:00.000Z,41,18
48,20,Tulane,Houston,1998-11-21T00:00:00.000Z,48,20
35,0,Tulsa,Wyoming,1998-11-21T00:00:00.000Z,35,0
63,30,Tulane,Louisiana Tech,1998-11-26T00:00:00.000Z,63,30
6,28,Ole Miss,Mississippi State,1998-11-26T00:00:00.000Z,28,6
41,14,Arkansas,LSU,1998-11-27T00:00:00.000Z,41,14
16,14,Nebraska,Colorado,1998-11-27T00:00:00.000Z,16,14
14,52,Pittsburgh,West Virginia,1998-11-27T00:00:00.000Z,52,14
26,24,Texas,Texas A&M,1998-11-27T00:00:00.000Z,26,24
50,42,Arizona,Arizona State,1998-11-27T00:00:00.000Z,50,42
19,21,Georgia,Georgia Tech,1998-11-28T00:00:00.000Z,21,19
51,28,Penn State,Michigan State,1998-11-28T00:00:00.000Z,51,28
0,41,Vanderbilt,Tennessee,1998-11-28T00:00:00.000Z,41,0
32,36,Virginia Tech,Virginia,1998-11-28T00:00:00.000Z,36,32
10,0,USC,Notre Dame,1998-11-28T00:00:00.000Z,10,0
66,13,Syracuse,Miami,1998-11-28T00:00:00.000Z,66,13
37,34,North Carolina,NC State,1998-11-28T00:00:00.000Z,37,34
17,48,Hawai'i,Michigan,1998-11-28T00:00:00.000Z,48,17
49,45,Miami,UCLA,1998-12-05T00:00:00.000Z,49,45
34,30,Army,Navy,1998-12-05T00:00:00.000Z,34,30
41,7,Florida State,Louisiana Tech,1999-08-28T00:00:00.000Z,41,7
41,7,Penn State,Arizona,1999-08-28T00:00:00.000Z,41,7
48,13,Notre Dame,Kansas,1999-08-28T00:00:00.000Z,48,13
20,23,Texas,NC State,1999-08-28T00:00:00.000Z,23,20
23,12,Miami,Ohio State,1999-08-29T00:00:00.000Z,23,12
12,35,Toledo,Syracuse,1999-09-02T00:00:00.000Z,35,12
0,6,Temple,Maryland,1999-09-02T00:00:00.000Z,6,0
27,20,Michigan State,Oregon,1999-09-02T00:00:00.000Z,27,20
3,26,North Texas,UNLV,1999-09-02T00:00:00.000Z,26,3
33,7,Iowa State,Indiana State,1999-09-02T00:00:00.000Z,33,7
73,7,New Mexico State,New Mexico Highlands,1999-09-02T00:00:00.000Z,73,7
33,17,Central Michigan,Eastern Illinois,1999-09-02T00:00:00.000Z,33,17
21,27,Northern Illinois,Western Illinois,1999-09-02T00:00:00.000Z,27,21
45,21,Tulsa,Missouri State,1999-09-04T00:00:00.000Z,45,21
47,0,Virginia Tech,James Madison,1999-09-04T00:00:00.000Z,47,0
49,10,Wisconsin,Murray State,1999-09-04T00:00:00.000Z,49,10
41,12,San Diego State,South Florida,1999-09-04T00:00:00.000Z,41,12
69,17,Texas,Stanford,1999-09-04T00:00:00.000Z,69,17
17,20,North Carolina,Virginia,1999-09-04T00:00:00.000Z,20,17
7,27,Washington State,Utah,1999-09-04T00:00:00.000Z,27,7
38,7,UCLA,Boise State,1999-09-04T00:00:00.000Z,38,7
42,17,Tennessee,Wyoming,1999-09-04T00:00:00.000Z,42,17
7,62,Hawai'i,USC,1999-09-04T00:00:00.000Z,62,7
13,47,UCF,Purdue,1999-09-04T00:00:00.000Z,47,13
30,10,Pittsburgh,Bowling Green,1999-09-04T00:00:00.000Z,30,10
70,24,Penn State,Akron,1999-09-04T00:00:00.000Z,70,24
13,28,Nevada,Oregon State,1999-09-04T00:00:00.000Z,28,13
24,7,Oklahoma State,Louisiana,1999-09-04T00:00:00.000Z,24,7
10,0,NC State,South Carolina,1999-09-04T00:00:00.000Z,10,0
7,42,Iowa,Nebraska,1999-09-04T00:00:00.000Z,42,7
31,28,Missouri,UAB,1999-09-04T00:00:00.000Z,31,28
33,7,Minnesota,Ohio,1999-09-04T00:00:00.000Z,33,7
0,3,Memphis,Ole Miss,1999-09-04T00:00:00.000Z,3,0
40,7,Mississippi State,Middle Tennessee,1999-09-04T00:00:00.000Z,40,7
13,10,UTEP,New Mexico,1999-09-04T00:00:00.000Z,13,10
27,10,Louisiana Monroe,Nicholls,1999-09-04T00:00:00.000Z,27,10
57,3,Miami,Florida A&M,1999-09-04T00:00:00.000Z,57,3
17,37,Louisiana Tech,Texas A&M,1999-09-04T00:00:00.000Z,37,17
22,15,Auburn,Appalachian State,1999-09-04T00:00:00.000Z,22,15
37,13,Air Force,Villanova,1999-09-04T00:00:00.000Z,37,13
34,6,Fresno State,Portland State,1999-09-04T00:00:00.000Z,34,6
38,7,Georgia,Utah State,1999-09-04T00:00:00.000Z,38,7
14,49,Navy,Georgia Tech,1999-09-04T00:00:00.000Z,49,14
28,3,Houston,Rice,1999-09-04T00:00:00.000Z,28,3
41,3,Illinois,Arkansas State,1999-09-04T00:00:00.000Z,41,3
21,9,Indiana,Ball State,1999-09-04T00:00:00.000Z,21,9
29,21,LSU,San José State,1999-09-04T00:00:00.000Z,29,21
28,56,Kentucky,Louisville,1999-09-04T00:00:00.000Z,56,28
10,13,Clemson,Marshall,1999-09-04T00:00:00.000Z,13,10
3,28,Northwestern,Miami (OH),1999-09-04T00:00:00.000Z,28,3
26,22,Michigan,Notre Dame,1999-09-04T00:00:00.000Z,26,22
41,3,Cincinnati,Kent State,1999-09-04T00:00:00.000Z,41,3
21,7,California,Rutgers,1999-09-04T00:00:00.000Z,21,7
30,29,Boston College,Baylor,1999-09-04T00:00:00.000Z,30,29
0,26,SMU,Arkansas,1999-09-04T00:00:00.000Z,26,0
17,28,Vanderbilt,Alabama,1999-09-04T00:00:00.000Z,28,17
41,14,Colorado State,Colorado,1999-09-04T00:00:00.000Z,41,14
30,23,East Carolina,West Virginia,1999-09-04T00:00:00.000Z,30,23
55,26,Florida,Western Michigan,1999-09-04T00:00:00.000Z,55,26
31,35,TCU,Arizona,1999-09-05T00:00:00.000Z,35,31
48,14,Southern Mississippi,Tulane,1999-09-06T00:00:00.000Z,48,14
31,13,Arizona State,Texas Tech,1999-09-06T00:00:00.000Z,31,13
35,28,BYU,Washington,1999-09-09T00:00:00.000Z,35,28
17,7,Northwestern,TCU,1999-09-11T00:00:00.000Z,17,7
45,14,Kentucky,Connecticut,1999-09-11T00:00:00.000Z,45,14
35,27,Boise State,Southern Utah,1999-09-11T00:00:00.000Z,35,27
40,15,Bowling Green,Tennessee Tech,1999-09-11T00:00:00.000Z,40,15
31,27,Hawai'i,Eastern Illinois,1999-09-11T00:00:00.000Z,31,27
71,14,Kansas,Cal State Northridge,1999-09-11T00:00:00.000Z,71,14
63,3,Marshall,Liberty,1999-09-11T00:00:00.000Z,63,3
24,31,Cincinnati,Troy,1999-09-11T00:00:00.000Z,31,24
43,27,West Virginia,Miami (OH),1999-09-11T00:00:00.000Z,43,27
50,10,Wisconsin,Ball State,1999-09-11T00:00:00.000Z,50,10
10,17,Buffalo,Akron,1999-09-11T00:00:00.000Z,17,10
33,14,Clemson,Virginia,1999-09-11T00:00:00.000Z,33,14
38,33,Colorado State,Nevada,1999-09-11T00:00:00.000Z,38,33
58,27,Florida,UCF,1999-09-11T00:00:00.000Z,58,27
41,35,Florida State,Georgia Tech,1999-09-11T00:00:00.000Z,41,35
38,10,Illinois,San Diego State,1999-09-11T00:00:00.000Z,38,10
17,10,Iowa State,Iowa,1999-09-11T00:00:00.000Z,17,10
40,0,Kansas State,Temple,1999-09-11T00:00:00.000Z,40,0
37,3,Michigan,Rice,1999-09-11T00:00:00.000Z,37,3
51,7,Michigan State,Eastern Michigan,1999-09-11T00:00:00.000Z,51,7
38,14,Ole Miss,Arkansas State,1999-09-11T00:00:00.000Z,38,14
13,10,Mississippi State,Memphis,1999-09-11T00:00:00.000Z,13,10
45,0,Nebraska,California,1999-09-11T00:00:00.000Z,45,0
28,35,New Mexico,New Mexico State,1999-09-11T00:00:00.000Z,35,28
42,20,Ohio State,UCLA,1999-09-11T00:00:00.000Z,42,20
63,35,Colorado,San José State,1999-09-11T00:00:00.000Z,63,35
54,17,Stanford,Washington State,1999-09-11T00:00:00.000Z,54,17
47,7,Syracuse,Central Michigan,1999-09-11T00:00:00.000Z,47,7
53,19,Tulane,SMU,1999-09-11T00:00:00.000Z,53,19
34,31,Vanderbilt,Northern Illinois,1999-09-11T00:00:00.000Z,34,31
15,34,Army,Wake Forest,1999-09-11T00:00:00.000Z,34,15
24,27,Baylor,UNLV,1999-09-11T00:00:00.000Z,27,24
37,10,Alabama,Houston,1999-09-11T00:00:00.000Z,37,10
34,19,Arizona,Middle Tennessee,1999-09-11T00:00:00.000Z,34,19
30,23,Auburn,Idaho,1999-09-11T00:00:00.000Z,30,23
24,9,Georgia,South Carolina,1999-09-11T00:00:00.000Z,24,9
52,0,LSU,North Texas,1999-09-11T00:00:00.000Z,52,0
35,0,Minnesota,Louisiana Monroe,1999-09-11T00:00:00.000Z,35,0
28,48,Kent State,Navy,1999-09-11T00:00:00.000Z,48,28
30,42,Indiana,North Carolina,1999-09-11T00:00:00.000Z,42,30
46,9,Oklahoma State,Tulsa,1999-09-11T00:00:00.000Z,46,9
47,28,Oregon,UTEP,1999-09-11T00:00:00.000Z,47,28
46,23,Oregon State,Fresno State,1999-09-11T00:00:00.000Z,46,23
20,17,Penn State,Pittsburgh,1999-09-11T00:00:00.000Z,20,17
28,23,Purdue,Notre Dame,1999-09-11T00:00:00.000Z,28,23
21,38,Rutgers,Texas,1999-09-11T00:00:00.000Z,38,21
17,38,Louisiana,Texas Tech,1999-09-11T00:00:00.000Z,38,17
31,10,Virginia Tech,UAB,1999-09-11T00:00:00.000Z,31,10
27,9,East Carolina,Duke,1999-09-11T00:00:00.000Z,27,9
55,17,Louisiana Tech,Sam Houston State,1999-09-11T00:00:00.000Z,55,17
51,17,Utah State,Stephen F. Austin,1999-09-11T00:00:00.000Z,51,17
46,28,Western Michigan,Youngstown State,1999-09-11T00:00:00.000Z,46,28
41,16,Wyoming,Weber State,1999-09-11T00:00:00.000Z,41,16
51,10,Maryland,Western Carolina,1999-09-11T00:00:00.000Z,51,10
38,9,NC State,William & Mary,1999-09-11T00:00:00.000Z,38,9
21,36,Ohio,Northern Iowa,1999-09-11T00:00:00.000Z,36,21
49,0,Oklahoma,Indiana State,1999-09-11T00:00:00.000Z,49,0
40,6,Southern Mississippi,Northwestern State,1999-09-11T00:00:00.000Z,40,6
58,30,Louisville,Chattanooga,1999-09-11T00:00:00.000Z,58,30
34,13,BYU,Colorado State,1999-09-16T00:00:00.000Z,34,13
36,41,Louisville,Illinois,1999-09-18T00:00:00.000Z,41,36
0,24,UNLV,Iowa State,1999-09-18T00:00:00.000Z,24,0
40,7,Kansas State,UTEP,1999-09-18T00:00:00.000Z,40,7
23,0,Connecticut,Buffalo,1999-09-18T00:00:00.000Z,23,0
21,31,Washington,Air Force,1999-09-18T00:00:00.000Z,31,21
25,15,Akron,Temple,1999-09-18T00:00:00.000Z,25,15
44,6,Arkansas,Louisiana Monroe,1999-09-18T00:00:00.000Z,44,6
7,41,LSU,Auburn,1999-09-18T00:00:00.000Z,41,7
10,14,Navy,Boston College,1999-09-18T00:00:00.000Z,14,10
17,12,Cincinnati,Wisconsin,1999-09-18T00:00:00.000Z,17,12
51,17,Colorado,Kansas,1999-09-18T00:00:00.000Z,51,17
3,21,South Carolina,East Carolina,1999-09-18T00:00:00.000Z,21,3
23,21,Florida,Tennessee,1999-09-18T00:00:00.000Z,23,21
42,11,Florida State,NC State,1999-09-18T00:00:00.000Z,42,11
41,10,Georgia Tech,UCF,1999-09-18T00:00:00.000Z,41,10
34,19,Hawai'i,Boise State,1999-09-18T00:00:00.000Z,34,19
45,0,Houston,Louisiana,1999-09-18T00:00:00.000Z,45,0
35,14,Miami (OH),Eastern Michigan,1999-09-18T00:00:00.000Z,35,14
28,17,Idaho,Washington State,1999-09-18T00:00:00.000Z,28,17
24,0,Iowa,Northern Illinois,1999-09-18T00:00:00.000Z,24,0
28,29,Alabama,Louisiana Tech,1999-09-18T00:00:00.000Z,29,28
13,18,Syracuse,Michigan,1999-09-18T00:00:00.000Z,18,13
52,42,Middle Tennessee,Wofford,1999-09-18T00:00:00.000Z,52,42
55,7,Minnesota,Illinois State,1999-09-18T00:00:00.000Z,55,7
45,14,New Mexico,Northern Arizona,1999-09-18T00:00:00.000Z,45,14
38,3,San José State,Saint Mary's (CA),1999-09-18T00:00:00.000Z,38,3
48,41,Oregon State,Georgia Southern,1999-09-18T00:00:00.000Z,48,41
35,7,Virginia,Wake Forest,1999-09-18T00:00:00.000Z,35,7
34,37,Ole Miss,Vanderbilt,1999-09-18T00:00:00.000Z,37,34
38,18,Utah,Utah State,1999-09-18T00:00:00.000Z,38,18
35,21,UCLA,Fresno State,1999-09-18T00:00:00.000Z,35,21
48,28,Tulane,Army,1999-09-18T00:00:00.000Z,48,28
10,23,Ball State,Toledo,1999-09-18T00:00:00.000Z,23,10
18,13,Texas,Rice,1999-09-18T00:00:00.000Z,18,13
22,50,Arizona,Stanford,1999-09-18T00:00:00.000Z,50,22
24,21,USC,San Diego State,1999-09-18T00:00:00.000Z,24,21
58,16,Purdue,Central Michigan,1999-09-18T00:00:00.000Z,58,16
30,23,Pittsburgh,Kent State,1999-09-18T00:00:00.000Z,30,23
35,44,Indiana,Kentucky,1999-09-18T00:00:00.000Z,44,35
62,13,Texas A&M,Tulsa,1999-09-18T00:00:00.000Z,62,13
23,27,Miami,Penn State,1999-09-18T00:00:00.000Z,27,23
72,10,Oregon,Nevada,1999-09-18T00:00:00.000Z,72,10
41,10,Oklahoma,Baylor,1999-09-18T00:00:00.000Z,41,10
40,16,Ohio State,Ohio,1999-09-18T00:00:00.000Z,40,16
12,15,Duke,Northwestern,1999-09-18T00:00:00.000Z,15,12
14,21,Texas Tech,North Texas,1999-09-18T00:00:00.000Z,21,14
7,35,Arizona State,New Mexico State,1999-09-18T00:00:00.000Z,35,7
20,13,Nebraska,Southern Mississippi,1999-09-18T00:00:00.000Z,20,13
48,34,Missouri,Western Michigan,1999-09-18T00:00:00.000Z,48,34
29,11,Mississippi State,Oklahoma State,1999-09-18T00:00:00.000Z,29,11
13,23,Notre Dame,Michigan State,1999-09-18T00:00:00.000Z,23,13
31,26,Memphis,Arkansas State,1999-09-18T00:00:00.000Z,31,26
33,0,Maryland,West Virginia,1999-09-18T00:00:00.000Z,33,0
35,16,Marshall,Bowling Green,1999-09-18T00:00:00.000Z,35,16
31,11,Virginia Tech,Clemson,1999-09-23T00:00:00.000Z,31,11
0,20,SMU,Hawai'i,1999-09-25T00:00:00.000Z,20,0
38,7,Louisiana Monroe,Northwestern State,1999-09-25T00:00:00.000Z,38,7
28,35,Iowa State,Kansas State,1999-09-25T00:00:00.000Z,35,28
41,27,Kent State,Bowling Green,1999-09-25T00:00:00.000Z,41,27
45,31,Louisiana,Middle Tennessee,1999-09-25T00:00:00.000Z,45,31
34,0,Marshall,Temple,1999-09-25T00:00:00.000Z,34,0
16,24,Central Michigan,Miami (OH),1999-09-25T00:00:00.000Z,24,16
16,21,Wisconsin,Michigan,1999-09-25T00:00:00.000Z,21,16
10,27,Illinois,Michigan State,1999-09-25T00:00:00.000Z,27,10
17,24,Auburn,Ole Miss,1999-09-25T00:00:00.000Z,24,17
17,0,Mississippi State,South Carolina,1999-09-25T00:00:00.000Z,17,0
10,40,Missouri,Nebraska,1999-09-25T00:00:00.000Z,40,10
45,6,Ohio,Buffalo,1999-09-25T00:00:00.000Z,45,6
34,20,Ohio State,Cincinnati,1999-09-25T00:00:00.000Z,34,20
21,42,Louisville,Oklahoma,1999-09-25T00:00:00.000Z,42,21
33,30,Oregon,USC,1999-09-25T00:00:00.000Z,33,30
45,24,Penn State,Indiana,1999-09-25T00:00:00.000Z,45,24
31,23,Purdue,Northwestern,1999-09-25T00:00:00.000Z,31,23
20,17,Rice,Navy,1999-09-25T00:00:00.000Z,20,17
13,41,Kansas,San Diego State,1999-09-25T00:00:00.000Z,41,13
34,10,San José State,Tulsa,1999-09-25T00:00:00.000Z,34,10
42,32,Stanford,UCLA,1999-09-25T00:00:00.000Z,42,32
30,7,Syracuse,West Virginia,1999-09-25T00:00:00.000Z,30,7
17,16,Tennessee,Memphis,1999-09-25T00:00:00.000Z,17,16
0,62,Baylor,Texas,1999-09-25T00:00:00.000Z,62,0
23,6,Texas A&M,Southern Mississippi,1999-09-25T00:00:00.000Z,23,6
21,24,Arkansas State,TCU,1999-09-25T00:00:00.000Z,24,21
