home_score,away_score,home_team,away_team,date,win_score,lost_score
69,9,Virginia,James Madison,1979-10-13T00:00:00.000Z,69,9
59,15,Chattanooga,Middle Tennessee,1979-10-20T00:00:00.000Z,59,15
43,41,UNLV,Utah,1979-10-20T00:00:00.000Z,43,41
53,42,San José State,Long Beach State,1979-10-27T00:00:00.000Z,53,42
42,45,Oregon State,Washington State,1979-11-03T00:00:00.000Z,45,42
37,42,Minnesota,Wisconsin,1979-11-17T00:00:00.000Z,42,37
40,15,Notre Dame,Miami,1979-11-24T00:00:00.000Z,40,15
31,41,Fresno State,Utah State,1979-11-24T00:00:00.000Z,41,31
54,10,Penn State,Colgate,1980-09-06T00:00:00.000Z,54,10
55,9,Nebraska,Utah,1980-09-13T00:00:00.000Z,55,9
24,52,Colorado State,West Virginia,1980-09-13T00:00:00.000Z,52,24
35,59,Ole Miss,Alabama,1980-09-20T00:00:00.000Z,59,35
38,11,Southern Mississippi,Louisiana Tech,1980-09-20T00:00:00.000Z,38,11
36,2,Pittsburgh,Temple,1980-09-27T00:00:00.000Z,36,2
42,82,Colorado,Oklahoma,1980-10-04T00:00:00.000Z,82,42
52,17,BYU,Wyoming,1980-10-11T00:00:00.000Z,52,17
46,70,Utah State,BYU,1980-10-18T00:00:00.000Z,70,46
36,25,Purdue,Michigan State,1980-10-25T00:00:00.000Z,36,25
34,48,Washington State,Stanford,1980-10-25T00:00:00.000Z,48,34
83,7,BYU,UTEP,1980-11-01T00:00:00.000Z,83,7
31,52,Northwestern,Purdue,1980-11-01T00:00:00.000Z,52,31
49,42,Ohio State,Illinois,1980-11-08T00:00:00.000Z,49,42
19,39,Northwestern,Wisconsin,1980-11-15T00:00:00.000Z,39,19
55,31,Mississippi State,LSU,1980-11-15T00:00:00.000Z,55,31
63,35,Arizona,Pacific,1980-11-15T00:00:00.000Z,63,35
38,44,San José State,Utah State,1980-11-22T00:00:00.000Z,44,38
8,65,UTEP,BYU,1981-09-19T00:00:00.000Z,65,8
59,27,SMU,Grambling,1981-09-19T00:00:00.000Z,59,27
33,65,Fresno State,San José State,1981-10-03T00:00:00.000Z,65,33
22,56,Oregon State,USC,1981-10-03T00:00:00.000Z,56,22
27,37,Colorado State,Mississippi State,1981-10-10T00:00:00.000Z,37,27
41,45,BYU,UNLV,1981-10-10T00:00:00.000Z,45,41
33,45,Wake Forest,Maryland,1981-10-17T00:00:00.000Z,45,33
50,47,Southeastern Louisiana,Louisiana Monroe,1981-10-24T00:00:00.000Z,50,47
28,69,UNLV,Utah,1981-10-24T00:00:00.000Z,69,28
82,24,Clemson,Wake Forest,1981-10-31T00:00:00.000Z,82,24
56,31,Florida State,Western Carolina,1981-10-31T00:00:00.000Z,56,31
41,39,Arkansas,Baylor,1981-11-07T00:00:00.000Z,41,39
23,66,East Tennessee State,East Carolina,1981-11-07T00:00:00.000Z,66,23
52,22,Boston College,UMass,1981-11-07T00:00:00.000Z,52,22
39,39,TCU,Texas Tech,1981-11-07T00:00:00.000Z,39,39
43,36,Michigan State,Minnesota,1981-11-14T00:00:00.000Z,43,36
56,28,BYU,Utah,1981-11-21T00:00:00.000Z,56,28
44,32,Air Force,San Diego State,1982-09-11T00:00:00.000Z,44,32
61,22,Texas A&M,Texas-Arlington,1982-09-18T00:00:00.000Z,61,22
17,37,Florida State,Pittsburgh,1982-09-18T00:00:00.000Z,37,17
57,3,Cincinnati,Youngstown State,1982-09-25T00:00:00.000Z,57,3
51,17,Duke,Virginia,1982-09-25T00:00:00.000Z,51,17
37,49,Air Force,New Mexico,1982-10-02T00:00:00.000Z,49,37
59,8,Florida State,Southern Illinois,1982-10-09T00:00:00.000Z,59,8
49,30,Fresno State,Pacific,1982-10-09T00:00:00.000Z,49,30
77,14,Florida,West Texas A&M,1982-10-16T00:00:00.000Z,77,14
31,47,California,UCLA,1982-10-23T00:00:00.000Z,47,31
43,31,Stanford,Washington,1982-10-30T00:00:00.000Z,43,31
26,56,South Carolina,Florida State,1982-11-06T00:00:00.000Z,56,26
41,48,Arizona,USC,1982-11-13T00:00:00.000Z,48,41
30,45,UTEP,Utah,1982-11-13T00:00:00.000Z,45,30
53,16,Texas,Texas A&M,1982-11-25T00:00:00.000Z,53,16
38,30,Virginia,Duke,1983-09-03T00:00:00.000Z,38,30
47,46,Florida State,East Carolina,1983-09-03T00:00:00.000Z,47,46
50,25,East Carolina,Murray State,1983-09-17T00:00:00.000Z,50,25
13,84,Minnesota,Nebraska,1983-09-17T00:00:00.000Z,84,13
33,41,UTEP,San Diego State,1983-09-24T00:00:00.000Z,41,33
29,29,Michigan State,Purdue,1983-10-01T00:00:00.000Z,29,29
29,11,Arizona State,Stanford,1983-10-01T00:00:00.000Z,29,11
69,18,Ohio State,Minnesota,1983-10-01T00:00:00.000Z,69,18
37,25,Air Force,UTEP,1983-10-15T00:00:00.000Z,37,25
25,51,Kansas State,Nebraska,1983-10-29T00:00:00.000Z,51,25
23,50,Minnesota,Illinois,1983-11-05T00:00:00.000Z,50,23
72,29,Nebraska,Iowa State,1983-11-05T00:00:00.000Z,72,29
62,28,New Mexico State,Wichita State,1983-11-05T00:00:00.000Z,62,28
49,33,Georgia Tech,Wake Forest,1983-11-12T00:00:00.000Z,49,33
40,33,Northern Illinois,West Texas A&M,1984-09-01T00:00:00.000Z,40,33
51,2,San Diego State,UTEP,1984-09-15T00:00:00.000Z,51,2
18,62,Utah State,TCU,1984-09-15T00:00:00.000Z,62,18
40,37,Northwestern,Indiana,1984-09-22T00:00:00.000Z,40,37
53,24,Fresno State,New Mexico State,1984-09-29T00:00:00.000Z,53,24
30,43,Tennessee,Florida,1984-10-13T00:00:00.000Z,43,30
45,38,Ohio State,Illinois,1984-10-13T00:00:00.000Z,45,38
25,30,Air Force,BYU,1984-10-20T00:00:00.000Z,30,25
62,35,Georgia,Vanderbilt,1984-10-20T00:00:00.000Z,62,35
41,50,Oregon,Washington State,1984-10-27T00:00:00.000Z,50,41
34,43,Colorado State,Wyoming,1984-10-27T00:00:00.000Z,43,34
44,52,Arizona State,Florida State,1984-11-03T00:00:00.000Z,52,44
59,31,Colorado State,UTEP,1984-11-10T00:00:00.000Z,59,31
37,31,San Diego State,New Mexico,1984-11-17T00:00:00.000Z,37,31
45,47,Miami,Boston College,1984-11-23T00:00:00.000Z,47,45
39,42,Washington State,Oregon,1985-08-31T00:00:00.000Z,42,39
43,28,Oregon State,Idaho,1985-09-07T00:00:00.000Z,43,28
59,17,Air Force,Rice,1985-09-21T00:00:00.000Z,59,17
62,17,Minnesota,Montana,1985-09-21T00:00:00.000Z,62,17
44,37,Utah,Washington State,1985-09-21T00:00:00.000Z,44,37
48,32,Ohio State,Washington State,1985-09-28T00:00:00.000Z,48,32
76,14,Florida State,Tulsa,1985-10-19T00:00:00.000Z,76,14
37,39,San Diego State,Utah,1985-10-19T00:00:00.000Z,39,37
57,27,Arkansas,Houston,1985-10-26T00:00:00.000Z,57,27
37,43,Pacific,Fresno State,1985-11-09T00:00:00.000Z,43,37
58,49,Utah,New Mexico,1985-11-09T00:00:00.000Z,58,49
25,55,New Mexico State,West Texas A&M,1985-11-16T00:00:00.000Z,55,25
64,14,Washington State,Montana State,1985-11-16T00:00:00.000Z,64,14
50,10,Florida State,Western Carolina,1985-11-16T00:00:00.000Z,50,10
64,29,UTEP,Northern Michigan,1986-08-30T00:00:00.000Z,64,29
64,9,Iowa State,Indiana State,1986-09-20T00:00:00.000Z,64,9
52,29,Indiana,Navy,1986-09-20T00:00:00.000Z,52,29
64,6,Ohio State,Utah,1986-09-27T00:00:00.000Z,64,6
35,45,Utah,Air Force,1986-10-03T00:00:00.000Z,45,35
30,40,Wake Forest,North Carolina,1986-10-11T00:00:00.000Z,40,30
32,25,UCLA,Arizona,1986-10-11T00:00:00.000Z,32,25
59,3,Florida State,Wichita State,1986-10-18T00:00:00.000Z,59,3
47,43,New Mexico,Utah,1986-10-18T00:00:00.000Z,47,43
18,54,Louisville,Florida State,1986-10-25T00:00:00.000Z,54,18
54,16,UCLA,Washington State,1986-10-25T00:00:00.000Z,54,16
3,64,Kansas,Oklahoma,1986-11-01T00:00:00.000Z,64,3
61,29,Notre Dame,SMU,1986-11-08T00:00:00.000Z,61,29
56,48,Army,Lafayette,1986-11-15T00:00:00.000Z,56,48
42,58,New Mexico State,UNLV,1986-11-15T00:00:00.000Z,58,42
74,10,Texas A&M,TCU,1986-11-22T00:00:00.000Z,74,10
45,25,UCLA,USC,1986-11-22T00:00:00.000Z,45,25
55,44,UTEP,Utah,1986-11-29T00:00:00.000Z,55,44
31,4,Miami,Florida,1987-09-05T00:00:00.000Z,31,4
51,16,Utah,Idaho State,1987-09-26T00:00:00.000Z,51,16
61,16,Texas,Oregon State,1987-09-26T00:00:00.000Z,61,16
62,10,Hawai'i,Yale,1987-10-03T00:00:00.000Z,62,10
45,36,Memphis,Tulane,1987-10-17T00:00:00.000Z,45,36
42,52,Long Beach State,San Diego State,1987-10-24T00:00:00.000Z,52,42
57,38,Tulane,Virginia Tech,1987-10-24T00:00:00.000Z,57,38
10,71,Kansas,Oklahoma,1987-10-31T00:00:00.000Z,71,10
60,40,Houston,Texas,1987-11-07T00:00:00.000Z,60,40
26,73,New Mexico,Air Force,1987-11-14T00:00:00.000Z,73,26
53,30,San Diego State,New Mexico,1987-11-21T00:00:00.000Z,53,30
62,27,Air Force,Northwestern,1988-09-17T00:00:00.000Z,62,27
45,48,Air Force,Wyoming,1988-09-24T00:00:00.000Z,48,45
36,48,East Carolina,Louisiana,1988-10-01T00:00:00.000Z,48,36
10,63,Kansas,Nebraska,1988-10-08T00:00:00.000Z,63,10
49,56,Utah,Air Force,1988-10-15T00:00:00.000Z,56,49
70,24,Oklahoma,Kansas State,1988-10-15T00:00:00.000Z,70,24
82,28,Houston,Tulsa,1988-10-15T00:00:00.000Z,82,28
63,42,Nebraska,Oklahoma State,1988-10-15T00:00:00.000Z,63,42
61,18,Wyoming,Utah,1988-10-22T00:00:00.000Z,61,18
51,30,West Virginia,Penn State,1988-10-29T00:00:00.000Z,51,30
34,51,Tulane,Louisiana,1988-10-29T00:00:00.000Z,51,34
34,53,Mississippi State,Alabama,1988-10-29T00:00:00.000Z,53,34
59,24,Georgia,William & Mary,1988-10-29T00:00:00.000Z,59,24
54,11,Notre Dame,Rice,1988-11-05T00:00:00.000Z,54,11
15,66,Texas,Houston,1988-11-05T00:00:00.000Z,66,15
43,43,Duke,NC State,1988-11-12T00:00:00.000Z,43,43
31,49,Air Force,BYU,1988-11-12T00:00:00.000Z,49,31
63,24,Oklahoma State,Kansas,1988-11-12T00:00:00.000Z,63,24
59,28,Texas Tech,Lamar,1988-11-12T00:00:00.000Z,59,28
34,34,Appalachian State,Wake Forest,1988-11-19T00:00:00.000Z,34,34
17,55,Kansas,Missouri,1988-11-19T00:00:00.000Z,55,17
52,36,Air Force,San Diego State,1989-09-02T00:00:00.000Z,52,36
73,3,Oklahoma,New Mexico State,1989-09-02T00:00:00.000Z,73,3
41,46,BYU,Washington State,1989-09-07T00:00:00.000Z,46,41
52,37,Fresno State,Montana,1989-09-09T00:00:00.000Z,52,37
67,20,Hawai'i,Utah,1989-09-23T00:00:00.000Z,67,20
59,9,Florida State,Tulane,1989-09-23T00:00:00.000Z,59,9
41,41,Cal State Fullerton,San Diego State,1989-09-23T00:00:00.000Z,41,41
38,51,Oregon,Washington State,1989-10-07T00:00:00.000Z,51,38
45,50,UTEP,Utah,1989-10-07T00:00:00.000Z,50,45
55,48,Long Beach State,New Mexico State,1989-10-07T00:00:00.000Z,55,48
69,3,West Virginia,Cincinnati,1989-10-21T00:00:00.000Z,69,3
47,28,Virginia,Wake Forest,1989-10-21T00:00:00.000Z,47,28
95,21,Houston,SMU,1989-10-21T00:00:00.000Z,95,21
40,43,Iowa State,Oklahoma,1989-10-21T00:00:00.000Z,43,40
44,39,Arizona State,Washington State,1989-10-28T00:00:00.000Z,44,39
45,39,Arkansas,Houston,1989-10-28T00:00:00.000Z,45,39
42,47,Kent State,Toledo,1989-10-28T00:00:00.000Z,47,42
44,35,BYU,Air Force,1989-11-11T00:00:00.000Z,44,35
57,20,Florida State,Memphis,1989-11-18T00:00:00.000Z,57,20
11,59,Kansas State,Colorado,1989-11-18T00:00:00.000Z,59,11
70,31,BYU,Utah,1989-11-18T00:00:00.000Z,70,31
44,46,Missouri,Kansas,1989-11-18T00:00:00.000Z,46,44
46,29,Pittsburgh,Rutgers,1989-12-02T00:00:00.000Z,46,29
35,51,Texas Tech,Houston,1990-09-13T00:00:00.000Z,51,35
55,23,Oregon,Idaho,1990-09-15T00:00:00.000Z,55,23
50,36,BYU,Washington State,1990-09-15T00:00:00.000Z,50,36
42,32,Ohio,Tennessee Tech,1990-09-22T00:00:00.000Z,42,32
62,34,BYU,San Diego State,1990-09-22T00:00:00.000Z,62,34
52,51,Wyoming,San Diego State,1990-10-06T00:00:00.000Z,52,51
73,18,Northern Illinois,Fresno State,1990-10-06T00:00:00.000Z,73,18
44,49,Arkansas,Texas Tech,1990-10-13T00:00:00.000Z,49,44
56,32,East Carolina,Cincinnati,1990-10-20T00:00:00.000Z,56,32
2,42,Purdue,Ohio State,1990-10-20T00:00:00.000Z,42,2
55,33,Michigan State,Purdue,1990-10-27T00:00:00.000Z,55,33
51,45,Utah State,Pacific,1990-11-17T00:00:00.000Z,51,45
84,21,Houston,Eastern Washington,1990-11-17T00:00:00.000Z,84,21
58,31,San Diego State,UTEP,1990-11-24T00:00:00.000Z,58,31
62,45,Houston,Arizona State,1990-12-02T00:00:00.000Z,62,45
86,24,California,Pacific,1991-09-07T00:00:00.000Z,86,24
40,2,Oklahoma,North Texas,1991-09-14T00:00:00.000Z,40,2
71,14,Nebraska,Colorado State,1991-09-14T00:00:00.000Z,71,14
25,47,UCF,East Carolina,1991-09-21T00:00:00.000Z,47,25
31,51,Michigan,Florida State,1991-09-28T00:00:00.000Z,51,31
94,17,Fresno State,New Mexico,1991-10-05T00:00:00.000Z,94,17
59,36,North Carolina,William & Mary,1991-10-05T00:00:00.000Z,59,36
24,43,Iowa,Michigan,1991-10-05T00:00:00.000Z,43,24
42,57,Wyoming,Utah,1991-10-12T00:00:00.000Z,57,42
64,47,San José State,Pacific,1991-10-19T00:00:00.000Z,64,47
45,40,Ohio,Kent State,1991-10-26T00:00:00.000Z,45,40
52,30,California,USC,1991-11-02T00:00:00.000Z,52,30
23,59,Kansas,Nebraska,1991-11-09T00:00:00.000Z,59,23
52,52,BYU,San Diego State,1991-11-16T00:00:00.000Z,52,52
49,45,TCU,Houston,1991-11-23T00:00:00.000Z,49,45
42,48,Hawai'i,Notre Dame,1991-11-30T00:00:00.000Z,48,42
46,52,Houston,Texas Tech,1991-11-30T00:00:00.000Z,52,46
46,36,Oregon State,Fresno State,1992-09-12T00:00:00.000Z,46,36
30,39,Minnesota,San José State,1992-09-12T00:00:00.000Z,39,30
49,46,Houston,TCU,1992-10-31T00:00:00.000Z,49,46
50,49,Rutgers,Virginia Tech,1992-10-31T00:00:00.000Z,50,49
33,44,Texas Tech,Texas,1992-10-31T00:00:00.000Z,44,33
36,37,Kentucky,Mississippi State,1992-10-31T00:00:00.000Z,37,36
57,17,Army,Eastern Michigan,1992-10-31T00:00:00.000Z,57,17
48,39,Tulsa,UTEP,1992-11-07T00:00:00.000Z,48,39
53,23,Maryland,Clemson,1992-11-14T00:00:00.000Z,53,23
48,47,Nevada,Utah State,1992-11-14T00:00:00.000Z,48,47
61,34,Houston,Rice,1992-11-28T00:00:00.000Z,61,34
29,43,Maryland,Virginia,1993-09-04T00:00:00.000Z,43,29
50,27,Nebraska,Texas Tech,1993-09-11T00:00:00.000Z,50,27
59,42,North Carolina,Maryland,1993-09-11T00:00:00.000Z,59,42
48,30,Fresno State,Oregon State,1993-09-11T00:00:00.000Z,48,30
42,46,Nevada,Northern Illinois,1993-09-25T00:00:00.000Z,46,42
55,38,Texas,Rice,1993-10-02T00:00:00.000Z,55,38
54,24,Georgia,Southern Mississippi,1993-10-09T00:00:00.000Z,54,24
59,56,Minnesota,Purdue,1993-10-09T00:00:00.000Z,59,56
68,14,UCLA,BYU,1993-10-09T00:00:00.000Z,68,14
44,48,Utah State,Nevada,1993-10-16T00:00:00.000Z,48,44
40,52,UNLV,New Mexico State,1993-10-30T00:00:00.000Z,52,40
46,23,Oregon,Washington State,1993-10-30T00:00:00.000Z,46,23
58,56,Utah State,BYU,1993-10-30T00:00:00.000Z,58,56
46,45,Nevada,San José State,1993-11-06T00:00:00.000Z,46,45
58,22,West Virginia,Rutgers,1993-11-06T00:00:00.000Z,58,22
44,45,San Diego State,BYU,1993-11-11T00:00:00.000Z,45,44
30,30,Southern Mississippi,Tulsa,1993-11-20T00:00:00.000Z,30,30
63,37,Fresno State,San Diego State,1993-11-20T00:00:00.000Z,63,37
38,43,San Diego State,Wyoming,1993-11-27T00:00:00.000Z,43,38
58,16,Oregon,Portland State,1994-09-03T00:00:00.000Z,58,16
29,44,New Mexico,TCU,1994-09-10T00:00:00.000Z,44,29
73,7,Florida,Kentucky,1994-09-10T00:00:00.000Z,73,7
47,37,Toledo,Liberty,1994-09-17T00:00:00.000Z,47,37
29,59,Kentucky,Indiana,1994-09-17T00:00:00.000Z,59,29
49,47,BYU,New Mexico,1994-09-24T00:00:00.000Z,49,47
62,37,Louisiana Monroe,Weber State,1994-10-01T00:00:00.000Z,62,37
41,47,Pittsburgh,West Virginia,1994-10-15T00:00:00.000Z,47,41
58,21,Notre Dame,Navy,1994-10-29T00:00:00.000Z,58,21
47,29,Southern Mississippi,Tulsa,1994-10-29T00:00:00.000Z,47,29
42,44,Fresno State,Colorado State,1994-11-19T00:00:00.000Z,44,42
32,32,Missouri,Hawai'i,1994-11-26T00:00:00.000Z,32,32
21,64,Oklahoma State,Nebraska,1995-08-31T00:00:00.000Z,64,21
70,26,Florida State,Duke,1995-09-02T00:00:00.000Z,70,26
66,30,Pittsburgh,Eastern Michigan,1995-09-09T00:00:00.000Z,66,30
77,17,Florida State,NC State,1995-09-16T00:00:00.000Z,77,17
77,28,Nebraska,Arizona State,1995-09-16T00:00:00.000Z,77,28
57,30,Iowa State,UNLV,1995-09-23T00:00:00.000Z,57,30
56,46,Air Force,UTEP,1995-10-07T00:00:00.000Z,56,46
38,49,Auburn,Florida,1995-10-14T00:00:00.000Z,49,38
77,27,Virginia Tech,Akron,1995-10-14T00:00:00.000Z,77,27
39,65,Mississippi State,South Carolina,1995-10-14T00:00:00.000Z,65,39
55,32,Nevada,UNLV,1995-10-28T00:00:00.000Z,55,32
39,23,Miami (OH),Eastern Michigan,1995-11-04T00:00:00.000Z,39,23
59,26,West Virginia,Rutgers,1995-11-04T00:00:00.000Z,59,26
2,30,Ohio,Miami (OH),1995-11-11T00:00:00.000Z,30,2
58,29,Syracuse,Boston College,1995-11-18T00:00:00.000Z,58,29
58,9,BYU,Arkansas State,1996-08-31T00:00:00.000Z,58,9
40,38,Wyoming,Idaho,1996-08-31T00:00:00.000Z,40,38
17,65,UNLV,Air Force,1996-09-07T00:00:00.000Z,65,17
46,43,Illinois,Indiana,1996-10-05T00:00:00.000Z,46,43
64,27,Navy,Duke,1996-10-05T00:00:00.000Z,64,27
17,54,UNLV,Nevada,1996-10-05T00:00:00.000Z,54,17
53,52,Pittsburgh,Temple,1996-10-05T00:00:00.000Z,53,52
56,8,San Diego State,Hawai'i,1996-10-11T00:00:00.000Z,56,8
66,28,Nevada,Boise State,1996-10-12T00:00:00.000Z,66,28
56,55,California,Arizona,1996-11-02T00:00:00.000Z,56,55
21,73,Oklahoma,Nebraska,1996-11-02T00:00:00.000Z,73,21
26,57,Temple,Miami,1996-11-02T00:00:00.000Z,57,26
76,27,Western Michigan,Kent State,1996-11-16T00:00:00.000Z,76,27
55,45,East Carolina,Ohio,1996-11-16T00:00:00.000Z,55,45
67,28,Oregon State,Northern Illinois,1996-11-16T00:00:00.000Z,67,28
19,64,Boise State,Idaho,1996-11-23T00:00:00.000Z,64,19
50,29,East Carolina,NC State,1996-11-30T00:00:00.000Z,50,29
23,63,Boise State,Cal State Northridge,1997-08-30T00:00:00.000Z,63,23
61,24,New Mexico,New Mexico State,1997-09-06T00:00:00.000Z,61,24
43,59,Kent State,UCF,1997-10-04T00:00:00.000Z,59,43
27,51,Duke,Florida State,1997-10-11T00:00:00.000Z,51,27
26,62,Kent State,Miami (OH),1997-10-11T00:00:00.000Z,62,26
33,64,Louisville,Tulane,1997-10-11T00:00:00.000Z,64,33
28,58,Arizona,Washington,1997-10-18T00:00:00.000Z,58,28
50,51,Oklahoma State,Missouri,1997-10-25T00:00:00.000Z,51,50
60,37,Kent State,Central Michigan,1997-10-25T00:00:00.000Z,60,37
49,39,BYU,Tulsa,1997-11-08T00:00:00.000Z,49,39
62,29,Navy,Kent State,1997-11-22T00:00:00.000Z,62,29
51,48,North Texas,Utah State,1997-11-22T00:00:00.000Z,51,48
30,64,Louisiana Tech,UCF,1998-09-05T00:00:00.000Z,64,30
66,36,Texas,New Mexico State,1998-09-05T00:00:00.000Z,66,36
62,19,Louisville,Cincinnati,1998-10-03T00:00:00.000Z,62,19
54,33,Texas,Iowa State,1998-10-03T00:00:00.000Z,54,33
54,23,Louisiana Tech,UAB,1998-10-17T00:00:00.000Z,54,23
23,58,Idaho,Nevada,1998-10-24T00:00:00.000Z,58,23
72,20,Tulane,Louisiana,1998-10-31T00:00:00.000Z,72,20
51,55,New Mexico State,Boise State,1998-11-07T00:00:00.000Z,55,51
44,43,Cincinnati,Houston,1998-11-14T00:00:00.000Z,44,43
45,63,East Carolina,Louisville,1998-11-14T00:00:00.000Z,63,45
44,41,Oregon State,Oregon,1998-11-21T00:00:00.000Z,44,41
63,30,Tulane,Louisiana Tech,1998-11-26T00:00:00.000Z,63,30
50,42,Arizona,Arizona State,1998-11-27T00:00:00.000Z,50,42
55,26,Florida,Western Michigan,1999-09-04T00:00:00.000Z,55,26
53,19,Tulane,SMU,1999-09-11T00:00:00.000Z,53,19
38,33,Colorado State,Nevada,1999-09-11T00:00:00.000Z,38,33
72,10,Oregon,Nevada,1999-09-18T00:00:00.000Z,72,10
39,40,Florida,Alabama,1999-10-02T00:00:00.000Z,40,39
59,52,Army,Louisville,1999-10-07T00:00:00.000Z,59,52
50,9,Kansas State,Kansas,1999-10-09T00:00:00.000Z,50,9
62,16,West Virginia,Rutgers,1999-10-16T00:00:00.000Z,62,16
41,62,San José State,Hawai'i,1999-11-06T00:00:00.000Z,62,41
58,17,Louisiana Tech,Louisiana Monroe,1999-11-06T00:00:00.000Z,58,17
62,9,Clemson,Missouri,2000-09-09T00:00:00.000Z,62,9
49,40,Temple,Eastern Michigan,2000-09-23T00:00:00.000Z,49,40
70,3,Tennessee,Louisiana Monroe,2000-09-23T00:00:00.000Z,70,3
52,33,Northwestern,Indiana,2000-10-07T00:00:00.000Z,52,33
53,47,Arizona,Washington State,2000-10-14T00:00:00.000Z,53,47
46,38,California,UCLA,2000-10-14T00:00:00.000Z,46,38
51,43,Indiana,Minnesota,2000-10-21T00:00:00.000Z,51,43
73,10,Northern Illinois,Buffalo,2000-10-28T00:00:00.000Z,73,10
48,57,Hawai'i,San José State,2000-10-28T00:00:00.000Z,57,48
54,51,Northwestern,Michigan,2000-11-04T00:00:00.000Z,54,51
53,28,Arkansas State,North Texas,2000-11-11T00:00:00.000Z,53,28
66,38,Boise State,Utah State,2000-11-11T00:00:00.000Z,66,38
22,47,Baylor,Missouri,2000-11-11T00:00:00.000Z,47,22
50,38,Tulane,Navy,2000-11-11T00:00:00.000Z,50,38
61,23,Northwestern,Illinois,2000-11-18T00:00:00.000Z,61,23
66,24,Boise State,Idaho,2000-11-18T00:00:00.000Z,66,24
70,35,BYU,Tulane,2001-08-25T20:30:00.000Z,70,35
5,19,North Texas,TCU,2001-09-02T00:05:00.000Z,19,5
53,3,Washington,Idaho,2001-09-22T19:30:00.000Z,53,3
42,43,Utah State,Wyoming,2001-09-23T01:05:00.000Z,43,42
53,15,Arizona State,San José State,2001-09-30T02:00:00.000Z,53,15
54,34,BYU,Utah State,2001-10-06T01:00:00.000Z,54,34
32,63,Wisconsin,Indiana,2001-10-06T18:05:00.000Z,63,32
70,58,Middle Tennessee,Idaho,2001-10-06T23:00:00.000Z,70,58
37,45,NC State,Clemson,2001-10-13T16:00:00.000Z,45,37
63,33,BYU,Air Force,2001-10-20T04:00:00.000Z,63,33
37,54,Idaho,Louisiana,2001-10-20T04:00:00.000Z,54,37
50,33,Marshall,Akron,2001-10-27T23:00:00.000Z,50,33
68,37,South Florida,Liberty,2001-10-27T23:00:00.000Z,68,37
56,34,BYU,Colorado State,2001-11-02T03:45:00.000Z,56,34
71,13,Florida,Vanderbilt,2001-11-03T18:30:00.000Z,71,13
30,56,Vanderbilt,Kentucky,2001-11-10T19:00:00.000Z,56,30
59,32,Rice,Tulsa,2001-11-10T20:00:00.000Z,59,32
64,45,San José State,Nevada,2001-11-10T23:30:00.000Z,64,45
37,51,Arizona,Stanford,2001-11-11T00:00:00.000Z,51,37
56,43,Utah State,Weber State,2001-11-17T20:05:00.000Z,56,43
65,62,Akron,Eastern Michigan,2001-11-24T23:00:00.000Z,65,62
72,45,Hawai'i,BYU,2001-12-08T21:05:00.000Z,72,45
70,22,California,Baylor,2002-08-31T19:30:00.000Z,70,22
61,36,Hawai'i,Eastern Illinois,2002-09-01T03:05:00.000Z,61,36
19,65,Navy,NC State,2002-09-07T16:00:00.000Z,65,19
53,9,Louisiana Tech,Tulsa,2002-09-14T18:00:00.000Z,53,9
63,26,Stanford,San José State,2002-09-15T02:00:00.000Z,63,26
65,24,Arizona State,Stanford,2002-09-28T19:30:00.000Z,65,24
63,38,Boise State,Utah State,2002-09-29T00:05:00.000Z,63,38
58,24,San José State,UTEP,2002-09-29T02:15:00.000Z,58,24
29,41,Ball State,Northern Illinois,2002-10-05T18:00:00.000Z,41,29
35,43,Oregon State,UCLA,2002-10-05T19:30:00.000Z,43,35
72,21,Bowling Green,Ohio,2002-10-05T20:00:00.000Z,72,21
44,36,Colorado State,Wyoming,2002-10-12T19:00:00.000Z,44,36
67,21,Boise State,Fresno State,2002-10-19T00:05:00.000Z,67,21
52,38,Texas Tech,Missouri,2002-10-19T23:00:00.000Z,52,38
62,11,Texas Tech,Baylor,2002-11-02T20:00:00.000Z,62,11
49,48,UNLV,Wyoming,2002-11-03T01:00:00.000Z,49,48
48,54,Houston,East Carolina,2002-11-09T20:00:00.000Z,54,48
41,52,California,Arizona,2002-11-16T20:30:00.000Z,52,41
56,45,Miami,Virginia Tech,2002-12-07T18:00:00.000Z,56,45
65,3,Florida,San José State,2003-08-30T22:00:00.000Z,65,3
72,8,New Mexico,Texas State,2003-08-31T00:00:00.000Z,72,8
61,32,USC,Hawai'i,2003-09-13T20:00:00.000Z,61,32
63,18,Texas,Tulane,2003-09-27T23:00:00.000Z,63,18
51,49,Oklahoma State,Texas Tech,2003-10-18T19:30:00.000Z,51,49
62,31,Missouri,Texas Tech,2003-10-25T16:30:00.000Z,62,31
55,62,Houston,TCU,2003-10-26T00:00:00.000Z,62,55
63,71,Kentucky,Arkansas,2003-11-02T01:00:00.000Z,71,63
41,69,UTEP,San José State,2003-11-08T22:05:00.000Z,69,41
51,57,Middle Tennessee,Louisiana,2003-11-15T20:00:00.000Z,57,51
50,44,Florida State,NC State,2003-11-15T20:30:00.000Z,50,44
66,45,Louisville,Houston,2003-11-22T20:00:00.000Z,66,45
16,70,Temple,Bowling Green,2004-10-02T18:00:00.000Z,70,16
70,63,San José State,Rice,2004-10-03T01:00:00.000Z,70,63
70,10,Texas Tech,Nebraska,2004-10-09T23:00:00.000Z,70,10
33,59,Western Michigan,Toledo,2004-10-09T23:00:00.000Z,59,33
